lead1,lead2,lead3
-14,-45,2
-30,-78,-7
-25,-85,-2
-10,-53,-5
19,-20,-8
29,-6,-19
28,10,-18
36,29,-1
22,23,12
-7,-11,15
-24,-35,2
-39,-37,-5
-30,-30,-19
-19,-26,-21
-10,-17,-11
11,4,0
28,11,8
26,8,16
29,2,34
27,-11,36
-2,-31,42
-22,-49,50
-26,-56,47
-24,-34,19
-15,-16,-3
-6,-7,-17
-3,12,-16
12,36,-3
11,50,5
14,35,9
16,17,15
-4,6,14
-29,-22,15
-33,-39,3
-38,-46,-6
-34,-40,-10
-21,-20,-8
11,10,-22
47,37,-19
52,34,-2
44,16,18
25,13,22
4,0,21
-15,-25,19
-24,-44,6
-36,-43,-5
-39,-29,-9
-29,-16,-20
-24,-2,-12
-2,22,3
8,39,12
17,52,8
24,41,4
23,24,7
21,36,11
9,39,13
-4,30,10
-22,8,9
-42,-8,20
-49,-12,11
-56,-14,-7
-64,-15,-16
-49,1,-19
-14,30,-13
10,48,-8
21,54,-10
23,38,-1
17,29,3
17,13,11
17,5,14
-54,-145,-33
-47,-156,-10
-43,-140,-26
-39,-111,-32
-20,-80,-20
8,-56,-10
14,-38,-12
2,-16,-1
-11,-15,3
-26,-39,-3
-28,-60,17
-27,-58,17
-27,-55,-11
-41,-61,-30
-17,-44,-30
14,-18,-13
24,-15,-19
22,-24,-20
8,-19,-4
1,-13,-5
-9,-11,6
-18,-17,24
-33,-41,24
-41,-57,15
-35,-53,12
-29,-55,-5
-7,-36,-18
4,-26,-23
21,8,-3
13,19,11
-20,37,48
-41,29,48
-38,28,31
-25,50,21
-20,71,22
-26,84,17
-5,88,14
9,105,26
1,90,50
-24,79,59
-50,76,65
-86,27,77
-128,-27,74
-168,-68,84
-202,-82,86
-215,-91,67
-224,-99,55
-210,-93,41
-149,-89,6
-82,-140,-43
-43,-156,-65
-14,-168,-72
-2,-195,-76
-3,-196,-70
-2,-176,-59
-8,-157,-70
4,-138,-87
30,-111,-96
50,-58,-104
66,-23,-89
74,8,-81
85,43,-66
97,63,-39
103,65,-21
84,60,-8
62,57,-12
41,40,-27
48,35,-28
62,47,-33
79,62,-45
95,66,-45
95,72,-20
93,68,-26
82,61,-12
53,37,4
21,10,5
10,-25,-2
7,-7,-1
5,-2,-11
3,19,-15
28,46,-22
53,67,-23
71,71,16
75,43,35
66,30,40
42,19,31
17,-12,16
-6,-34,11
-4,-27,13
2,-22,8
2,-15,-11
19,21,-7
41,50,-1
34,54,-2
19,35,30
12,28,51
2,13,46
-18,4,41
-33,-14,34
-38,-34,24
-27,-50,1
-20,-31,-34
2,9,-33
21,24,-17
30,44,4
30,56,15
38,44,37
47,20,36
27,-8,17
-4,-34,-2
-25,-41,-9
-28,-45,-25
-13,-46,-32
4,-32,-29
23,-1,-26
28,14,-28
16,31,-14
10,37,-7
3,33,8
3,36,33
3,27,43
-5,5,35
-19,-13,32
-24,-25,16
-37,-28,16
-47,-31,15
-38,-22,4
-31,-20,-6
-26,-22,-15
-8,-2,-4
16,13,21
32,23,19
41,32,-3
30,40,-8
9,24,-4
-1,16,-2
-15,9,0
-26,-18,8
-29,-29,16
-35,-42,19
-32,-37,31
7,-75,-45
11,-77,-32
31,-61,-52
27,-42,-48
38,-14,-32
40,-6,-33
48,0,-24
39,13,-16
32,27,-21
30,7,-12
5,-45,-34
2,-61,-39
-3,-68,-42
-17,-76,-45
-25,-57,-47
-5,-9,-47
8,14,-43
-20,9,-28
-37,13,-14
-23,15,-7
-31,-2,-16
-42,-14,-15
-41,-36,-22
-34,-36,-11
-18,-26,-8
1,15,-23
32,27,-17
33,10,-7
44,8,4
27,8,4
-12,-1,-6
-42,0,-13
-41,-32,-22
-30,-30,-35
-16,-19,-43
-4,-19,-53
-2,-5,-37
5,29,-27
19,19,-14
35,-7,15
15,-32,21
-4,-66,8
-7,-87,0
-20,-73,-12
-38,-58,-36
1,-32,-52
17,-7,-50
26,-8,-41
25,-12,-28
24,4,-11
20,-5,1
5,-33,23
-21,-57,13
-27,-59,-7
-23,-54,-31
-7,-51,-44
5,-29,-58
14,1,-57
11,20,-44
6,21,-20
7,8,-4
-17,0,1
-49,-20,0
-69,-30,-9
-65,-31,-32
-54,-32,-52
-42,-23,-46
-31,-4,-49
-12,10,-48
11,7,-48
11,13,-8
1,3,4
-4,-10,9
-11,-19,18
-30,-29,17
-46,-34,4
-56,-42,8
-36,-38,-19
16,-11,-27
51,8,-15
49,10,-11
39,9,17
35,7,28
14,-4,18
-13,-21,16
-30,-38,-12
-49,-51,-37
-46,-45,-38
-23,-28,-36
-11,-24,-24
47,-12,-7
69,4,-7
56,16,-7
32,13,-5
19,1,5
1,-14,12
-21,-34,13
-33,-45,0
-12,-42,-18
27,-23,-30
54,-8,-27
67,16,-15
67,40,5
50,47,14
38,35,7
18,11,7
8,0,9
-11,-28,9
-30,-48,21
-23,-59,36
9,-53,26
14,-31,-7
0,-26,-29
-6,-22,-31
14,-4,-30
46,11,-31
62,33,-19
62,28,-21
57,-5,-7
44,-16,12
10,-24,14
-29,-48,7
-56,-46,8
-72,-51,4
-74,-61,-15
-73,-54,-27
-60,-39,-30
-27,-16,-27
-10,-5,-24
6,6,-24
7,14,-20
7,17,-5
10,1,2
37,-50,-43
7,-58,-25
11,-66,-16
18,-71,-32
16,-57,-37
7,-49,-32
20,-27,-45
57,-5,-55
84,21,-39
84,48,-18
78,36,-4
66,15,1
42,-18,-7
29,-41,-11
22,-49,-12
15,-49,-16
-4,-44,-13
-22,-46,-14
-15,-43,-19
1,-9,-26
33,22,-26
33,33,-21
20,32,-12
22,19,6
26,10,34
13,-12,35
2,-9,44
-5,0,18
-8,1,-13
-8,-20,-23
0,-12,-23
9,18,4
39,25,7
59,12,13
37,-26,35
-10,-36,46
-28,-38,30
-31,-35,17
-22,-21,0
-9,-18,-21
3,-12,-13
24,8,2
31,10,17
31,-1,21
19,-13,22
5,-36,22
-9,-62,10
-30,-59,-11
-48,-57,-25
-39,-53,-34
-3,-35,-46
15,-10,-53
25,6,-48
41,31,-27
37,36,-1
39,22,20
35,-2,20
-3,-17,17
-54,-43,31
-51,-61,18
-19,-67,-6
4,-52,-17
-5,-25,-20
-10,7,-9
-5,36,15
-26,34,48
-21,15,65
-18,-8,45
-24,-20,32
-35,-26,22
-48,-20,13
-70,-34,5
-55,-32,-1
-27,-5,-9
-5,15,-18
19,31,-13
41,26,0
19,14,12
-12,0,14
-39,-24,22
-34,-52,50
-23,-55,41
-28,-32,9
-4,2,-11
5,9,-18
18,29,-28
20,46,-35
6,14,-34
-9,-5,-12
-23,-45,-4
-41,-62,-14
-57,-71,-31
-28,-44,-35
6,3,-26
3,-8,-17
0,-20,-14
-8,-22,-4
-19,-39,-7
-22,-51,-13
-18,-61,-22
-3,-53,-43
21,-33,-41
30,-1,-36
55,27,-25
67,34,5
63,19,24
36,-17,7
33,-37,9
16,-44,15
-6,-53,3
17,-32,-13
37,-3,-27
63,2,-47
84,9,-37
84,16,-19
67,6,-6
53,-17,5
38,-23,10
21,-51,16
10,-58,-4
1,-60,-22
-1,-48,-33
-2,-33,-36
15,-21,-50
33,2,-41
40,16,-16
41,24,-7
36,1,10
20,-36,13
-8,-52,13
-24,-55,5
-15,-46,-7
-9,-42,-14
-1,-41,-12
3,-38,-21
17,-30,-16
24,-11,-16
19,6,-7
13,19,8
14,-3,18
-3,-30,21
-29,-52,2
-23,-41,-31
-8,-30,-36
21,-16,-53
35,13,-62
30,15,-66
22,7,-51
9,-5,-29
-7,-22,-18
-17,-35,-17
-30,-24,-44
-24,-30,-50
-10,-26,-45
10,-5,-50
29,12,-51
44,35,-30
54,25,-3
55,13,8
40,5,0
32,-7,-1
21,-21,7
11,-40,5
4,-54,-13
-6,-47,-42
-2,-24,-53
19,-2,-39
40,29,-20
40,40,-4
28,36,4
19,33,7
14,30,8
12,19,18
-33,10,14
-56,6,6
-36,-6,-9
-16,11,-20
6,29,-22
30,54,-7
49,69,7
53,76,-15
49,57,-20
40,24,8
28,12,20
-3,-9,18
-19,-15,24
-21,-20,-9
-18,-12,-26
7,6,-14
37,22,8
58,31,21
62,9,15
40,-1,22
16,-8,27
-16,-16,42
-36,-28,25
-18,-43,4
-9,-34,-11
11,-24,-21
20,-12,-24
17,-2,2
-1,2,13
-10,-12,11
-20,-26,1
-37,-37,8
-47,-41,-14
-56,-33,-26
-36,-23,-36
-6,-24,-36
18,-14,-9
29,-4,-4
27,-2,-25
17,-11,-29
8,-23,-14
-20,-32,-2
-38,-48,-3
-43,-53,-15
-18,-44,-35
-16,-22,-48
-9,4,-43
12,2,-22
19,28,-2
22,44,3
34,50,2
19,-6,13
-14,-31,16
-29,-43,5
-40,-48,-1
-32,-33,-18
-8,-18,-30
-8,-1,-25
26,17,-41
45,20,-22
63,21,-11
56,23,-8
28,-12,-28
2,-27,-47
-28,-50,-53
-23,-44,-47
-8,-43,-41
0,-37,-32
3,-23,-27
8,-3,-26
26,17,-4
32,21,19
20,24,17
24,15,32
6,-20,28
-16,-50,29
-25,-53,15
-30,-33,-21
3,3,-20
10,22,-14
15,23,0
26,5,5
21,-11,-7
7,-32,-20
-5,-51,-8
-1,-56,-2
-22,-48,7
-40,-40,-21
-27,-18,-36
-8,-4,-30
1,5,-23
13,-5,-8
13,-14,-6
17,-10,6
-4,-11,7
-32,-39,-4
-41,-64,1
-38,-55,-8
-35,-47,-28
-27,-42,-41
-13,-19,-48
-3,-3,-40
15,19,-35
19,18,-27
9,17,-6
-4,5,1
-22,-14,12
-29,-22,5
-41,-16,-7
-32,-32,-17
1,-40,-17
20,-28,-15
34,6,-9
39,23,-15
41,33,-4
21,29,21
6,18,35
-13,-6,20
-27,-20,1
-19,-18,-13
-16,-14,-17
-20,-11,-46
2,0,-76
33,18,-62
49,44,-33
48,49,1
39,55,33
27,78,61
5,83,74
-22,69,62
-45,71,59
-59,87,57
-64,99,44
-63,106,57
-66,99,89
-112,71,112
-148,33,124
-192,-13,139
-224,-48,120
-235,-84,95
-221,-105,64
-188,-116,11
-121,-122,-26
-33,-111,-57
23,-116,-84
39,-108,-90
51,-117,-77
53,-133,-68
26,-162,-68
-10,-169,-69
-21,-153,-87
-6,-142,-101
29,-119,-99
55,-89,-94
69,-40,-101
91,43,-83
118,83,-46
113,89,-27
105,72,-9
96,59,-9
89,44,-8
74,31,-12
58,20,-35
44,18,-37
30,30,-27
54,39,-30
68,50,-33
69,54,-15
62,41,20
63,34,33
54,22,26
35,-5,23
27,-19,28
30,-29,6
15,-24,-16
32,-24,-24
40,-4,-12
49,22,-10
68,53,-1
70,49,2
48,33,2
20,43,22
-3,8,31
-22,-10,20
-4,-17,-12
42,-18,-30
61,-1,-31
57,15,-24
53,37,-19
46,52,14
37,71,35
20,55,42
2,10,54
-13,-3,52
-32,-8,40
-27,-10,17
1,-29,-7
21,-26,-15
26,7,-2
41,20,12
31,17,30
19,1,50
4,-20,59
-4,-34,44
-14,-34,19
-29,-33,0
-32,-19,-6
-19,-15,-21
24,21,-25
38,40,-10
43,34,16
41,25,37
41,20,43
19,21,42
-6,25,45
-20,-13,3
-11,-26,-31
8,-41,-50
20,-35,-39
22,-18,-27
21,10,-12
30,57,2
46,67,13
35,36,23
4,14,29
-10,3,119
-37,7,51
-50,-7,1
-41,7,-8
-28,12,-5
3,22,1
26,44,2
35,81,9
25,65,5
18,44,10
14,18,16
1,-11,12
-14,-17,16
-23,-28,7
-13,-41,-6
9,-40,3
9,-24,-3
24,-4,-16
34,14,-8
30,24,20
24,-12,25
-6,-38,24
-23,-42,27
-23,-40,24
-7,-29,29
-1,-16,22
10,-1,17
24,10,23
31,9,43
32,-3,57
24,-1,58
7,-13,61
-16,-19,51
-26,-34,32
-9,-33,16
-8,-26,4
-16,-21,10
-11,3,-4
1,17,-14
15,22,-5
16,33,1
18,13,35
-12,-16,42
-55,-35,35
-63,-42,21
-35,-57,-2
-19,-56,-13
-4,-15,-31
27,39,-35
49,63,-42
54,53,-41
47,36,-18
30,10,-14
15,9,-20
4,0,-14
-10,-19,-11
-9,-18,-33
-12,-2,-51
-2,25,-37
47,38,-42
63,41,-42
69,41,-25
63,42,-9
36,7,-21
28,-17,-23
28,-32,-16
25,-43,4
18,-30,-7
38,-11,-31
49,6,-44
48,26,-40
45,22,-32
31,0,-23
2,-19,-5
-25,-37,-21
-27,-44,-19
-14,-53,-32
-8,-26,-43
-6,-2,-46
17,-1,-39
42,16,-27
45,21,-9
35,13,1
5,-2,2
-8,-13,6
-15,-13,-1
0,-10,-9
6,-12,-14
22,20,-9
39,34,7
48,25,19
48,20,16
38,21,11
20,20,26
-10,-19,25
-9,-49,29
-3,-53,30
-10,-39,21
7,-26,4
39,-17,2
61,2,6
62,14,2
53,19,17
37,-3,10
2,-26,25
-23,-21,34
-29,-21,26
-46,-27,5
-40,-33,-9
-22,-21,-7
-8,12,-7
20,38,-3
27,55,12
24,49,18
23,27,29
22,5,51
3,-18,58
-1,-17,46
-1,-5,28
-8,5,5
-1,2,-5
14,0,-6
19,6,7
40,24,26
42,34,37
30,40,30
-7,-1,20
-31,-17,-17
-29,-16,-40
-23,-18,-42
8,-1,-31
34,14,-19
41,21,-14
28,31,-3
17,31,14
15,20,19
-15,-14,9
-41,-35,-3
-36,-34,12
-14,-40,5
-6,-44,-26
9,-31,-37
39,16,-42
31,42,-38
27,55,-11
29,47,23
7,28,40
-18,-9,45
-38,-40,27
-43,-46,18
-24,-37,5
0,-19,-20
20,0,-29
25,24,-21
19,32,-13
8,30,-7
0,41,6
7,22,8
-37,10,1
-52,3,3
-36,-1,-10
-19,11,-23
-5,24,-37
18,43,-46
31,41,-17
60,76,-1
57,90,12
54,82,24
44,53,22
17,25,13
-5,7,9
-17,-24,-18
-11,-32,-27
2,-14,-25
20,8,-16
38,28,-16
54,32,-12
48,32,10
115,26,25
41,17,32
9,-4,24
-4,-7,19
-24,9,0
3,1,-9
26,8,-2
32,40,3
36,64,16
11,58,13
2,57,16
4,54,28
-5,30,23
-8,-6,19
-16,-9,17
-24,-9,10
-3,0,-7
14,28,-18
28,44,-9
38,36,20
29,19,37
19,29,41
6,27,46
-16,4,50
-36,-26,31
-34,-30,18
-17,-21,0
0,-4,-12
20,23,-20
33,23,-20
20,0,-22
16,0,13
8,5,23
-12,-3,23
-39,-13,1
-32,-19,-7
-10,-17,-18
7,-8,-21
22,8,-20
30,28,-21
50,36,-8
57,30,0
49,16,4
36,4,12
14,-8,6
-10,-24,-8
1,-36,-17
4,-34,-24
22,-33,-40
48,-5,-24
37,14,-8
34,35,-6
51,30,6
56,15,27
32,4,36
17,-16,34
7,-28,29
-9,-36,13
-13,1,-7
2,42,-17
19,72,-13
19,84,12
45,64,17
36,47,23
24,33,15
9,21,16
2,28,4
-15,5,-2
-31,-12,-4
-24,-6,5
-4,13,1
26,54,12
36,95,35
24,118,58
9,121,78
-2,130,87
-16,123,85
-38,92,79
-51,74,67
-79,65,64
-103,59,48
-109,47,51
-109,43,89
-120,42,93
-134,24,110
-145,-8,122
-150,-52,117
-147,-84,113
-150,-119,99
-144,-150,65
-105,-163,23
-49,-173,-36
-21,-192,-77
-15,-192,-84
4,-176,-80
41,-120,-87
61,-86,-69
78,-75,-51
86,-77,-30
78,-72,-33
66,-73,-39
50,-43,-46
-53,-19,-41
22,6,-46
67,32,-44
101,78,-38
125,115,-34
131,112,-25
111,104,-16
83,87,-5
68,64,8
50,40,25
37,20,39
20,5,31
2,10,16
32,42,-1
51,67,14
58,74,21
50,59,38
30,39,27
19,42,4
14,49,-4
8,36,5
21,24,-5
27,21,-3
40,33,-1
60,52,0
57,70,3
55,74,30
49,64,43
41,45,30
25,27,34
31,31,37
12,44,17
4,29,5
10,27,-14
45,57,-27
55,68,-21
63,76,-7
67,57,15
48,52,26
17,11,23
-20,-23,1
-18,-27,7
3,-5,19
11,15,28
8,19,13
12,13,-2
11,15,-11
20,27,-23
34,25,-16
18,7,11
-1,-3,26
-16,-4,14
-19,-5,5
-14,-8,10
-3,2,-6
23,15,-21
39,17,-25
40,14,-44
39,13,-42
19,9,-10
-10,-7,34
-36,-21,47
-46,-34,23
-51,-38,12
-45,-35,-5
-34,-22,-29
-2,15,-44
9,11,-30
1,1,-11
-8,-13,-1
-28,-36,-5
-45,-55,6
-59,-60,11
-51,-36,2
-41,-23,-5
-27,-19,-6
0,-8,4
25,8,10
27,13,18
25,27,32
18,24,46
3,5,51
7,-14,44
-17,-20,27
-5,-25,32
0,-24,24
10,-14,13
26,-4,5
17,10,3
11,33,14
31,39,27
19,24,33
-9,-2,22
-35,-5,19
-36,-2,11
-22,-14,4
-13,-1,-10
15,28,-10
38,58,0
41,66,8
40,59,10
32,46,18
16,19,29
2,-14,30
-9,-30,23
-23,-24,17
-34,-24,17
-8,-14,13
18,-12,2
33,21,-1
38,24,20
39,24,42
26,27,51
14,29,56
-13,0,48
-28,-8,45
-18,-12,21
-19,-8,-7
-7,11,-2
6,32,0
45,40,0
58,47,10
41,40,11
-6,15,25
-18,-2,16
-14,2,4
-17,15,-2
-5,23,-13
23,37,-31
52,58,-52
47,77,-31
47,75,-18
60,58,-2
49,32,-11
13,-11,-6
-9,-29,12
-12,-32,12
-6,-24,-17
-9,12,-40
1,30,-27
28,36,-20
42,45,-18
48,35,-10
50,16,-5
41,-12,-10
21,-34,-13
1,-46,-23
-2,-38,-23
-2,-39,-20
3,-45,-18
7,-33,-24
15,-5,-13
24,21,-6
27,29,10
28,37,21
26,33,16
38,9,2
32,-14,-7
14,-20,-9
5,-22,86
-15,-19,16
-12,-29,-16
-2,-14,-25
13,2,-28
20,13,-14
31,42,-7
39,60,-2
32,66,-5
28,61,6
25,56,15
25,35,18
14,15,17
-5,-5,24
-13,-19,36
-28,-24,40
-42,-26,23
-36,-6,1
-31,4,-25
-19,6,-36
-13,7,-49
10,8,11
22,18,17
27,25,28
20,23,26
10,4,27
-15,-9,13
-28,-1,-4
-15,4,-10
-3,6,-15
9,38,-13
20,54,1
30,44,5
38,37,-4
31,42,6
7,17,33
-22,-1,48
-31,-6,49
-31,-19,47
-29,-22,35
-19,-8,22
12,8,14
46,33,15
72,45,22
77,45,32
71,30,40
52,10,38
22,3,35
7,-14,13
24,-33,11
-16,-42,6
-12,-37,-7
0,-24,-10
11,-9,3
32,15,8
41,51,-4
22,68,5
20,55,19
31,41,22
17,16,17
0,0,16
-12,-20,-2
-15,-35,-21
-19,-53,-40
-10,-31,-39
11,-12,-34
28,-2,-42
24,17,-33
19,31,11
23,114,15
-14,44,15
-27,9,18
-17,1,14
-8,12,9
22,40,19
26,38,18
22,30,11
17,17,11
7,-2,-13
-5,-31,25
-22,-50,29
-22,-52,16
-15,-44,12
-19,-31,5
-17,-19,5
7,-15,11
13,1,32
14,10,32
10,2,48
17,3,70
21,-9,68
-3,-23,53
-17,-23,42
-17,-35,29
-3,-34,10
19,-10,-7
9,18,-11
3,40,6
19,22,4
25,14,8
25,33,17
9,45,28
-9,43,22
-22,22,6
-35,-9,16
-35,4,18
-15,13,1
9,19,-20
27,42,-14
46,61,-12
35,59,-4
22,58,24
25,52,37
0,30,27
-25,-1,-1
-35,-20,-16
-20,-26,-7
-19,-33,-22
-16,-25,-35
-9,-4,-30
9,5,-3
11,22,27
6,23,48
4,18,64
-24,-17,54
-32,-24,16
-25,-8,-12
0,4,-34
20,8,-37
15,28,-39
14,34,-36
18,23,-22
9,-84,8
-6,-33,28
-19,-17,40
-21,-10,48
-7,-1,43
-10,6,25
-9,30,6
11,55,-9
43,51,-7
71,52,12
71,58,27
54,50,28
31,39,38
22,20,44
19,10,10
20,21,-3
8,5,0
13,10,4
37,38,4
43,61,9
37,69,9
29,69,21
13,22,39
3,2,49
-3,-9,33
6,-7,14
11,-11,5
10,9,12
16,55,26
41,91,21
55,113,41
48,126,56
43,126,42
4,122,81
-28,97,93
-71,65,99
-103,38,104
-120,31,87
-151,9,66
-145,-5,79
-120,2,90
-108,18,93
-106,11,103
-128,-19,105
-129,-81,69
-93,-121,16
-50,-162,-21
-23,-189,-61
-8,-175,-98
18,-151,-93
49,-117,-82
52,-95,-79
60,-77,-56
93,-75,-26
97,-64,-16
88,-45,-29
74,-25,-35
83,-3,-38
88,23,-37
104,52,-25
126,73,-30
127,89,-35
122,99,-27
105,93,0
82,69,8
50,39,16
21,10,25
11,-3,12
8,-5,-12
14,-2,-25
31,16,-20
51,51,-6
55,78,-10
56,67,-15
50,54,-2
28,31,8
14,19,8
1,-2,17
-13,-19,5
-23,-21,-18
-18,-23,-13
-23,-5,-27
33,50,-25
66,65,-10
61,61,3
45,73,4
39,59,-2
36,39,-8
27,-1,-16
-1,-31,-21
-18,-29,-22
-12,-32,-21
2,-19,-27
23,-18,-30
35,4,-10
25,35,7
12,40,15
4,40,17
-13,20,8
-24,3,7
0,-8,7
0,-16,3
28,21,-17
35,43,-8
35,53,11
42,52,-3
21,35,3
-8,21,26
-32,3,35
-38,-17,12
-30,-25,-2
-27,-22,-5
-24,-21,-11
4,-22,-7
31,21,15
19,33,47
26,29,51
21,23,55
-8,6,70
-25,-23,44
-28,-19,31
-26,-8,1
-9,-9,-15
24,7,-17
39,32,-10
40,34,13
37,20,21
17,18,15
0,4,6
-14,2,-5
-20,-18,6
-13,-41,15
-9,-57,-12
0,-49,-18
29,-16,-9
38,20,12
39,39,30
38,41,31
33,49,32
13,35,60
-10,-5,48
-18,-15,36
-23,-16,19
-21,-12,15
6,-4,33
16,8,29
20,27,22
31,24,19
28,17,34
-3,-9,57
-37,-38,60
-56,-58,38
-45,-51,11
-23,-38,6
-19,-22,0
-16,-13,-10
20,5,-9
31,29,7
31,38,14
18,23,25
-5,1,35
-12,-7,27
-31,-6,18
-34,-5,13
-1,17,3
5,41,-3
16,58,-1
36,70,-9
49,72,-17
53,49,-12
27,12,-9
1,-10,-5
-12,-27,-7
-11,-11,-11
-3,10,-27
22,30,-31
47,59,-17
72,63,-9
87,60,-1
90,56,4
90,56,18
77,52,26
38,37,28
16,29,17
0,13,5
-8,0,-21
-12,-4,-28
-6,12,-20
39,32,-35
76,41,-58
83,49,-60
57,55,-24
47,52,8
23,35,4
-4,9,-17
-10,-15,-9
-4,-24,-21
8,-8,-27
29,-1,-26
54,22,-15
66,49,-26
69,59,-21
63,47,-1
59,48,15
45,40,28
10,24,14
-14,7,-2
-30,-22,-16
-3,-42,-21
9,-50,-22
22,-30,-34
43,-7,-30
46,-25,-2
18,-33,5
-7,-43,7
-18,-33,12
-34,-24,10
-41,-30,12
-39,-42,-8
-27,-42,-26
11,-14,-8
49,10,-15
40,25,4
28,21,6
12,5,19
-2,-10,47
-14,-21,58
-27,-27,49
-42,-40,37
-41,-34,27
-26,-16,16
-21,9,-9
10,35,5
25,46,21
24,55,25
39,47,38
50,28,43
33,16,43
8,8,47
-13,8,47
-23,6,23
-15,5,4
20,18,-10
38,29,-17
58,35,0
61,40,13
55,38,42
51,30,49
29,19,43
4,-22,39
-8,-44,28
-20,-37,6
-12,-39,-9
-2,-27,-13
18,-8,-14
47,42,-9
40,35,8
39,28,14
34,14,23
0,-13,40
-20,-35,36
-25,-35,-26187
-20,-28,-10483
-10,-23,-2898
12,-12,661
29,23,2227
33,37,2825
45,39,2960
19,15,2917
16,-4,2734
16,-18,2518
12,-28,2295
15,-37,2068
18,-45,1873
32,-18,1693
40,26,1515
42,45,1372
45,47,1230
26,39,1104
14,39,1009
6,25,918
-20,-22,836
-9,-38,752
-11,-37,675
-21,-28,591
-23,-21,516
0,-3,463
35,42,431
32,59,420
12,64,402
2,56,366
-11,49,311
-19,51,271
-22,31,236
-22,11,218
3,18,177
26,27,158
46,49,151
51,64,154
57,55,141
45,34,129
31,30,137
14,17,126
-1,6,112
-5,-8,88
2,4,88
12,28,91
19,50,77
24,64,70
36,66,69
54,49,74
39,49,79
22,55,96
8,32,96
-12,20,80
-11,0,61
-28,-20,41
-34,-12,24
-32,-7,23
-12,20,25
12,31,20
37,43,28
60,39,35
32,12,21
-6,-6,18
-22,-7,24
-6,13,33
9,16,24
22,6,8
40,26,-1
36,39,10
32,49,25
29,26,26
16,2,17
12,-2,21
4,-20,30
-13,-37,5
1,-7,-10
20,-4,-5
48,1,8
74,20,27
87,46,29
78,47,22
67,27,27
55,19,41
28,0,44
-3,-13,37
-12,-18,33
0,-21,27
6,-18,17
27,13,4
48,37,-5
72,37,-22
76,28,-20
52,2,8
44,-3,33
30,-6,48
14,-15,42
6,-13,28
4,-14,9
21,-19,1
29,13,-12
59,35,-5
91,38,18
67,37,42
44,27,57
12,4,60
-6,-13,52
-2,-26,15
-5,-25,12
8,-10,17
22,31,13
48,67,15
64,69,16
48,83,45
43,114,70
32,134,89
-20,31,98
-50,88,101
-59,122,98
-53,134,108
-57,137,124
317,124,135
55,117,139
-77,84,146
-148,24,141
-199,-39,128
-242,-98,116
-239,-134,99
-189,-139,34
-102,-125,-9
-11,-103,-46
36,-92,-64
53,-102,-60
67,-96,-77
58,-84,-60
43,-96,-50
33,-107,-53
41,-94,-52
54,-78,-47
56,-65,-48
58,-8,-56
96,31,-56
108,59,-31
125,81,11
140,96,33
121,100,35
97,86,32
81,76,41
56,66,57
51,53,62
47,54,44
42,56,15
44,76,-14
59,102,-17
71,89,11
65,78,40
64,79,54
60,72,54
38,53,43
6,21,32
-6,12,29
17,14,3
28,37,-12
27,57,-2
36,67,11
46,68,18
51,70,34
45,51,41
20,10,33
-11,-11,26
-18,-10,10
-23,-1,-7
9,21,-13
44,46,-3
70,58,22
69,59,43
65,66,41
67,70,41
51,43,39
39,13,49
26,3,42
26,14,33
35,21,20
51,28,22
54,42,36
51,73,40
42,70,51
37,56,72
11,27,74
-4,20,73
-22,18,67
-22,7,39
-8,2,30
-4,0,29
-2,43,24
57,64,23
80,85,37
61,82,47
44,53,53
34,40,66
11,21,81
-7,14,56
4,15,37
-8,13,10
3,21,6
39,39,15
71,51,35
81,59,59
84,50,62
74,39,51
50,32,48
23,17,54
-5,6,55
-12,16,31
-2,29,-6
19,31,-19
38,44,19
68,63,42
64,57,49
47,48,42
20,28,49
-1,3,51
-18,-30,41
-32,-32,30
20,14,26
52,33,32
61,45,44
55,46,71
51,43,82
37,30,89
26,8,85
1,-8,70
-23,-12,54
-18,0,39
-16,20,12
-12,52,10
-3,67,19
32,64,37
36,48,55
13,25,51
-17,13,43
-12,1,41
-19,-4,44
-17,-10,42
-19,8,38
-8,20,35
21,43,37
23,44,41
31,41,36
39,27,50
48,19,58
17,-2,37
9,1,30
16,4,31
7,4,17
25,50,10
43,72,21
45,88,32
43,91,41
53,66,80
42,40,77
32,24,58
31,17,32
36,23,19
21,30,18
38,38,13
67,63,24
62,88,39
53,68,46
26,59,45
12,34,48
-6,3,39
-16,-19,54
-12,-2,46
-6,37,23
50,60,14
79,61,45
65,60,64
18,65,63
5,44,54
13,-1,53
3,-22,43
1,-19,35
9,2,37
49,45,30
52,67,16
33,65,27
24,64,38
26,73,42
26,59,73
9,26,69
-4,7,53
10,4,25
18,16,-5
31,29,-9
42,54,0
44,68,12
50,70,26
49,47,44
26,34,49
5,13,52
7,-1,59
16,-1,44
20,-3,26
-5,-4,6
-14,-1,-1
1,16,3
9,48,4
39,70,21
62,72,43
28,55,58
-13,11,55
-24,-2,50
-24,-1,40
-17,12,20
4,19,4
16,37,7
32,43,4
54,66,34
65,70,40
61,57,45
41,38,54
21,10,47
7,-6,44
11,10,46
21,17,52
38,25,29
67,53,6
61,68,19
58,67,50
46,48,66
26,36,75
11,13,77
18,12,59
15,2,30
19,13,12
27,37,6
39,35,16
50,42,31
59,6,48
56,48,50
49,56,47
28,37,46
15,26,40
23,13,32
44,19,12
46,36,-11
54,51,-13
55,67,-14
56,69,2
35,60,39
18,50,57
20,22,78
10,-7,95
